ts,stream,key,value,tags
2025-10-21 13:50:09.224399+00:00,funnel,checkout_to_purchase,0.02224948737973121,{}
2025-10-21 13:51:09.224399+00:00,funnel,checkout_to_purchase,0.020338669737741257,{}
2025-10-21 13:52:09.224399+00:00,funnel,checkout_to_purchase,0.0169292271034736,{}
2025-10-21 13:53:09.224399+00:00,funnel,checkout_to_purchase,0.019293196152270566,{}
2025-10-21 13:54:09.224399+00:00,funnel,checkout_to_purchase,0.017306785069401382,{}
2025-10-21 13:55:09.224399+00:00,funnel,checkout_to_purchase,0.01755244961248564,{}
2025-10-21 13:56:09.224399+00:00,funnel,checkout_to_purchase,0.02006123869859006,{}
2025-10-21 13:57:09.224399+00:00,funnel,checkout_to_purchase,0.020345661504006275,{}
2025-10-21 13:58:09.224399+00:00,funnel,checkout_to_purchase,0.022441272672506687,{}
2025-10-21 13:59:09.224399+00:00,funnel,checkout_to_purchase,0.019504676321171095,{}
2025-10-21 14:00:09.224399+00:00,funnel,checkout_to_purchase,0.02149044674239768,{}
2025-10-21 14:01:09.224399+00:00,funnel,checkout_to_purchase,0.022971832266155016,{}
2025-10-21 14:02:09.224399+00:00,funnel,checkout_to_purchase,0.01833248053001811,{}
2025-10-21 14:03:09.224399+00:00,funnel,checkout_to_purchase,0.02322336064424218,{}
2025-10-21 14:04:09.224399+00:00,funnel,checkout_to_purchase,0.02518967238823544,{}
2025-10-21 14:05:09.224399+00:00,funnel,checkout_to_purchase,0.020498424490836675,{}
2025-10-21 14:06:09.224399+00:00,funnel,checkout_to_purchase,0.020321596863225037,{}
2025-10-21 14:07:09.224399+00:00,funnel,checkout_to_purchase,0.020574397149674236,{}
2025-10-21 14:08:09.224399+00:00,funnel,checkout_to_purchase,0.017699651687287946,{}
2025-10-21 14:09:09.224399+00:00,funnel,checkout_to_purchase,0.018681719916931006,{}
2025-10-21 14:10:09.224399+00:00,funnel,checkout_to_purchase,0.018308629623018338,{}
2025-10-21 14:11:09.224399+00:00,funnel,checkout_to_purchase,0.020693794927202906,{}
2025-10-21 14:12:09.224399+00:00,funnel,checkout_to_purchase,0.01491676162343224,{}
2025-10-21 14:13:09.224399+00:00,funnel,checkout_to_purchase,0.018602326979959567,{}
2025-10-21 14:14:09.224399+00:00,funnel,checkout_to_purchase,0.02116136388875062,{}
2025-10-21 14:15:09.224399+00:00,funnel,checkout_to_purchase,0.02128895167630339,{}
2025-10-21 14:16:09.224399+00:00,funnel,checkout_to_purchase,0.020263964849745873,{}
2025-10-21 14:17:09.224399+00:00,funnel,checkout_to_purchase,0.019551975132108372,{}
2025-10-21 14:18:09.224399+00:00,funnel,checkout_to_purchase,0.017345391277957284,{}
2025-10-21 14:19:09.224399+00:00,funnel,checkout_to_purchase,0.01854756676044287,{}
2025-10-21 14:20:09.224399+00:00,funnel,checkout_to_purchase,0.016967257160983233,{}
2025-10-21 14:21:09.224399+00:00,funnel,checkout_to_purchase,0.020726936036385795,{}
2025-10-21 14:22:09.224399+00:00,funnel,checkout_to_purchase,0.01924212572648548,{}
2025-10-21 14:23:09.224399+00:00,funnel,checkout_to_purchase,0.01757331391954882,{}
2025-10-21 14:24:09.224399+00:00,funnel,checkout_to_purchase,0.01538820185128199,{}
2025-10-21 14:25:09.224399+00:00,funnel,checkout_to_purchase,0.018189556908154415,{}
2025-10-21 14:26:09.224399+00:00,funnel,checkout_to_purchase,0.011369128163853296,{}
2025-10-21 14:27:09.224399+00:00,funnel,checkout_to_purchase,0.015240633074457595,{}
2025-10-21 14:28:09.224399+00:00,funnel,checkout_to_purchase,0.016453310402231587,{}
2025-10-21 14:29:09.224399+00:00,funnel,checkout_to_purchase,0.019031375734489906,{}
2025-10-21 14:30:09.224399+00:00,funnel,checkout_to_purchase,0.019639184239159013,{}
2025-10-21 14:31:09.224399+00:00,funnel,checkout_to_purchase,0.022164178477593176,{}
2025-10-21 14:32:09.224399+00:00,funnel,checkout_to_purchase,0.0194944430523515,{}
2025-10-21 14:33:09.224399+00:00,funnel,checkout_to_purchase,0.022397881929470367,{}
2025-10-21 14:34:09.224399+00:00,funnel,checkout_to_purchase,0.01631000463223626,{}
2025-10-21 14:35:09.224399+00:00,funnel,checkout_to_purchase,0.020045056570332554,{}
2025-10-21 14:36:09.224399+00:00,funnel,checkout_to_purchase,0.016015981264572307,{}
2025-10-21 14:37:09.224399+00:00,funnel,checkout_to_purchase,0.020531715433600325,{}
2025-10-21 14:38:09.224399+00:00,funnel,checkout_to_purchase,0.0218275316827383,{}
2025-10-21 14:39:09.224399+00:00,funnel,checkout_to_purchase,0.013634820677245746,{}
2025-10-21 14:40:09.224399+00:00,funnel,checkout_to_purchase,0.019083152935998778,{}
2025-10-21 14:41:09.224399+00:00,funnel,checkout_to_purchase,0.02029571828147656,{}
2025-10-21 14:42:09.224399+00:00,funnel,checkout_to_purchase,0.017493305190531504,{}
2025-10-21 14:43:09.224399+00:00,funnel,checkout_to_purchase,0.01959435366503523,{}
2025-10-21 14:44:09.224399+00:00,funnel,checkout_to_purchase,0.015427950474161045,{}
2025-10-21 14:45:09.224399+00:00,funnel,checkout_to_purchase,0.018942583928629964,{}
2025-10-21 14:46:09.224399+00:00,funnel,checkout_to_purchase,0.016193849154639277,{}
2025-10-21 14:47:09.224399+00:00,funnel,checkout_to_purchase,0.018134547877847105,{}
2025-10-21 14:48:09.224399+00:00,funnel,checkout_to_purchase,0.01885064527266978,{}
2025-10-21 14:49:09.224399+00:00,funnel,checkout_to_purchase,0.01593596938450119,{}
2025-10-21 14:50:09.224399+00:00,funnel,checkout_to_purchase,0.021975803362620595,{}
2025-10-21 14:51:09.224399+00:00,funnel,checkout_to_purchase,0.01861078443144173,{}
2025-10-21 14:52:09.224399+00:00,funnel,checkout_to_purchase,0.01732413806612281,{}
2025-10-21 14:53:09.224399+00:00,funnel,checkout_to_purchase,0.015115392360461593,{}
2025-10-21 14:54:09.224399+00:00,funnel,checkout_to_purchase,0.016480166412586573,{}
2025-10-21 14:55:09.224399+00:00,funnel,checkout_to_purchase,0.02100891154518757,{}
2025-10-21 14:56:09.224399+00:00,funnel,checkout_to_purchase,0.018517136615543477,{}
2025-10-21 14:57:09.224399+00:00,funnel,checkout_to_purchase,0.015703649598540908,{}
2025-10-21 14:58:09.224399+00:00,funnel,checkout_to_purchase,0.017067558383440495,{}
2025-10-21 14:59:09.224399+00:00,funnel,checkout_to_purchase,0.021450441338113187,{}
2025-10-21 15:00:09.224399+00:00,funnel,checkout_to_purchase,0.017493874447277038,{}
2025-10-21 15:01:09.224399+00:00,funnel,checkout_to_purchase,0.017946852803781565,{}
2025-10-21 15:02:09.224399+00:00,funnel,checkout_to_purchase,0.01762245120445714,{}
2025-10-21 15:03:09.224399+00:00,funnel,checkout_to_purchase,0.021011947942063763,{}
2025-10-21 15:04:09.224399+00:00,funnel,checkout_to_purchase,0.015947573452057672,{}
2025-10-21 15:05:09.224399+00:00,funnel,checkout_to_purchase,0.01778462880362724,{}
2025-10-21 15:06:09.224399+00:00,funnel,checkout_to_purchase,0.01862587554520064,{}
2025-10-21 15:07:09.224399+00:00,funnel,checkout_to_purchase,0.01826129615943811,{}
2025-10-21 15:08:09.224399+00:00,funnel,checkout_to_purchase,0.019365375921442354,{}
2025-10-21 15:09:09.224399+00:00,funnel,checkout_to_purchase,0.017751407738430126,{}
2025-10-21 15:10:09.224399+00:00,funnel,checkout_to_purchase,0.016497037265380928,{}
2025-10-21 15:11:09.224399+00:00,funnel,checkout_to_purchase,0.01748807768008291,{}
2025-10-21 15:12:09.224399+00:00,funnel,checkout_to_purchase,0.017573028962911436,{}
2025-10-21 15:13:09.224399+00:00,funnel,checkout_to_purchase,0.016466982598217852,{}
2025-10-21 15:14:09.224399+00:00,funnel,checkout_to_purchase,0.016783361207258655,{}
2025-10-21 15:15:09.224399+00:00,funnel,checkout_to_purchase,0.01786326987601791,{}
2025-10-21 15:16:09.224399+00:00,funnel,checkout_to_purchase,0.018814618132150438,{}
2025-10-21 15:17:09.224399+00:00,funnel,checkout_to_purchase,0.012208021361389938,{}
2025-10-21 15:18:09.224399+00:00,funnel,checkout_to_purchase,0.01771119319983964,{}
2025-10-21 15:19:09.224399+00:00,funnel,checkout_to_purchase,0.015813286168530723,{}
2025-10-21 15:20:09.224399+00:00,funnel,checkout_to_purchase,0.016268585518947765,{}
2025-10-21 15:21:09.224399+00:00,funnel,checkout_to_purchase,0.01644900742058185,{}
2025-10-21 15:22:09.224399+00:00,funnel,checkout_to_purchase,0.018063299159605396,{}
2025-10-21 15:23:09.224399+00:00,funnel,checkout_to_purchase,0.017699955558691038,{}
2025-10-21 15:24:09.224399+00:00,funnel,checkout_to_purchase,0.017665059118937742,{}
2025-10-21 15:25:09.224399+00:00,funnel,checkout_to_purchase,0.021194992875200377,{}
2025-10-21 15:26:09.224399+00:00,funnel,checkout_to_purchase,0.020318019101009548,{}
2025-10-21 15:27:09.224399+00:00,funnel,checkout_to_purchase,0.01900301619074453,{}
2025-10-21 15:28:09.224399+00:00,funnel,checkout_to_purchase,0.01791431157701585,{}
2025-10-21 15:29:09.224399+00:00,funnel,checkout_to_purchase,0.018812648026565265,{}
2025-10-21 15:30:09.224399+00:00,funnel,checkout_to_purchase,0.017417322872058615,{}
2025-10-21 15:31:09.224399+00:00,funnel,checkout_to_purchase,0.014213549519121923,{}
2025-10-21 15:32:09.224399+00:00,funnel,checkout_to_purchase,0.015385540082528886,{}
2025-10-21 15:33:09.224399+00:00,funnel,checkout_to_purchase,0.016601547813422074,{}
2025-10-21 15:34:09.224399+00:00,funnel,checkout_to_purchase,0.015672924429241217,{}
2025-10-21 15:35:09.224399+00:00,funnel,checkout_to_purchase,0.018204398227180823,{}
2025-10-21 15:36:09.224399+00:00,funnel,checkout_to_purchase,0.018477186244325216,{}
2025-10-21 15:37:09.224399+00:00,funnel,checkout_to_purchase,0.016562464736089452,{}
2025-10-21 15:38:09.224399+00:00,funnel,checkout_to_purchase,0.01428324091587697,{}
2025-10-21 15:39:09.224399+00:00,funnel,checkout_to_purchase,0.0171183598683029,{}
2025-10-21 15:40:09.224399+00:00,funnel,checkout_to_purchase,0.018173748636761983,{}
2025-10-21 15:41:09.224399+00:00,funnel,checkout_to_purchase,0.020052472738798968,{}
2025-10-21 15:42:09.224399+00:00,funnel,checkout_to_purchase,0.015993994813519565,{}
2025-10-21 15:43:09.224399+00:00,funnel,checkout_to_purchase,0.015681855601120905,{}
2025-10-21 15:44:09.224399+00:00,funnel,checkout_to_purchase,0.0176255279880496,{}
2025-10-21 15:45:09.224399+00:00,funnel,checkout_to_purchase,0.016407581900213887,{}
2025-10-21 15:46:09.224399+00:00,funnel,checkout_to_purchase,0.014956421744180734,{}
2025-10-21 15:47:09.224399+00:00,funnel,checkout_to_purchase,0.0160684345119601,{}
2025-10-21 15:48:09.224399+00:00,funnel,checkout_to_purchase,0.017191484544233082,{}
2025-10-21 15:49:09.224399+00:00,funnel,checkout_to_purchase,0.014334303846455152,{}
2025-10-21 15:50:09.224399+00:00,funnel,checkout_to_purchase,0.017232611562836817,{}
2025-10-21 15:51:09.224399+00:00,funnel,checkout_to_purchase,0.017082901639847502,{}
2025-10-21 15:52:09.224399+00:00,funnel,checkout_to_purchase,0.01848765920751363,{}
2025-10-21 15:53:09.224399+00:00,funnel,checkout_to_purchase,0.018468304545538747,{}
2025-10-21 15:54:09.224399+00:00,funnel,checkout_to_purchase,0.01569180696209416,{}
2025-10-21 15:55:09.224399+00:00,funnel,checkout_to_purchase,0.021156168613617625,{}
2025-10-21 15:56:09.224399+00:00,funnel,checkout_to_purchase,0.01393740509386996,{}
2025-10-21 15:57:09.224399+00:00,funnel,checkout_to_purchase,0.017719517009970393,{}
2025-10-21 15:58:09.224399+00:00,funnel,checkout_to_purchase,0.018837855684114103,{}
2025-10-21 15:59:09.224399+00:00,funnel,checkout_to_purchase,0.016852463884410907,{}
2025-10-21 16:00:09.224399+00:00,funnel,checkout_to_purchase,0.015867019337231253,{}
2025-10-21 16:01:09.224399+00:00,funnel,checkout_to_purchase,0.018900708132541626,{}
2025-10-21 16:02:09.224399+00:00,funnel,checkout_to_purchase,0.01842337169406451,{}
2025-10-21 16:03:09.224399+00:00,funnel,checkout_to_purchase,0.020950123551267248,{}
2025-10-21 16:04:09.224399+00:00,funnel,checkout_to_purchase,0.019612788272016003,{}
2025-10-21 16:05:09.224399+00:00,funnel,checkout_to_purchase,0.014296784216410223,{}
2025-10-21 16:06:09.224399+00:00,funnel,checkout_to_purchase,0.014707964780114468,{}
2025-10-21 16:07:09.224399+00:00,funnel,checkout_to_purchase,0.013609872085791204,{}
2025-10-21 16:08:09.224399+00:00,funnel,checkout_to_purchase,0.016693526797110204,{}
2025-10-21 16:09:09.224399+00:00,funnel,checkout_to_purchase,0.015243552219969175,{}
2025-10-21 16:10:09.224399+00:00,funnel,checkout_to_purchase,0.018643643174720264,{}
2025-10-21 16:11:09.224399+00:00,funnel,checkout_to_purchase,0.017059754261233927,{}
2025-10-21 16:12:09.224399+00:00,funnel,checkout_to_purchase,0.013764344951745614,{}
2025-10-21 16:13:09.224399+00:00,funnel,checkout_to_purchase,0.015798265030272752,{}
2025-10-21 16:14:09.224399+00:00,funnel,checkout_to_purchase,0.0184331047870514,{}
2025-10-21 16:15:09.224399+00:00,funnel,checkout_to_purchase,0.013700838195744181,{}
2025-10-21 16:16:09.224399+00:00,funnel,checkout_to_purchase,0.015933237102893284,{}
2025-10-21 16:17:09.224399+00:00,funnel,checkout_to_purchase,0.01810108651785567,{}
2025-10-21 16:18:09.224399+00:00,funnel,checkout_to_purchase,0.01872352735429463,{}
2025-10-21 16:19:09.224399+00:00,funnel,checkout_to_purchase,0.017631180274818987,{}
2025-10-21 16:20:09.224399+00:00,funnel,checkout_to_purchase,0.017231455729213932,{}
2025-10-21 16:21:09.224399+00:00,funnel,checkout_to_purchase,0.01500617894059871,{}
2025-10-21 16:22:09.224399+00:00,funnel,checkout_to_purchase,0.014276412464968101,{}
2025-10-21 16:23:09.224399+00:00,funnel,checkout_to_purchase,0.013754104478470676,{}
2025-10-21 16:24:09.224399+00:00,funnel,checkout_to_purchase,0.016151794310365876,{}
2025-10-21 16:25:09.224399+00:00,funnel,checkout_to_purchase,0.013276887421696887,{}
2025-10-21 16:26:09.224399+00:00,funnel,checkout_to_purchase,0.015318500021750647,{}
2025-10-21 16:27:09.224399+00:00,funnel,checkout_to_purchase,0.015304898672530175,{}
2025-10-21 16:28:09.224399+00:00,funnel,checkout_to_purchase,0.015840251466512942,{}
2025-10-21 16:29:09.224399+00:00,funnel,checkout_to_purchase,0.013034919510258501,{}
2025-10-21 16:30:09.224399+00:00,funnel,checkout_to_purchase,0.016386119787292135,{}
2025-10-21 16:31:09.224399+00:00,funnel,checkout_to_purchase,0.015084344452992948,{}
2025-10-21 16:32:09.224399+00:00,funnel,checkout_to_purchase,0.01360868167956044,{}
2025-10-21 16:33:09.224399+00:00,funnel,checkout_to_purchase,0.018797054458024907,{}
2025-10-21 16:34:09.224399+00:00,funnel,checkout_to_purchase,0.020776281087527788,{}
2025-10-21 16:35:09.224399+00:00,funnel,checkout_to_purchase,0.015577127197595176,{}
2025-10-21 16:36:09.224399+00:00,funnel,checkout_to_purchase,0.015925825133703685,{}
2025-10-21 16:37:09.224399+00:00,funnel,checkout_to_purchase,0.016714490175524156,{}
2025-10-21 16:38:09.224399+00:00,funnel,checkout_to_purchase,0.014922830747197635,{}
2025-10-21 16:39:09.224399+00:00,funnel,checkout_to_purchase,0.01178739019263867,{}
2025-10-21 16:40:09.224399+00:00,funnel,checkout_to_purchase,0.015744617966292587,{}
2025-10-21 16:41:09.224399+00:00,funnel,checkout_to_purchase,0.015762596873188508,{}
2025-10-21 16:42:09.224399+00:00,funnel,checkout_to_purchase,0.018423113487336704,{}
2025-10-21 16:43:09.224399+00:00,funnel,checkout_to_purchase,0.012216123535966673,{}
2025-10-21 16:44:09.224399+00:00,funnel,checkout_to_purchase,0.01468756071514191,{}
2025-10-21 16:45:09.224399+00:00,funnel,checkout_to_purchase,0.016724334757839257,{}
2025-10-21 16:46:09.224399+00:00,funnel,checkout_to_purchase,0.014776251137207262,{}
2025-10-21 16:47:09.224399+00:00,funnel,checkout_to_purchase,0.011572382722214407,{}
2025-10-21 16:48:09.224399+00:00,funnel,checkout_to_purchase,0.017035664462926217,{}
2025-10-21 16:49:09.224399+00:00,funnel,checkout_to_purchase,0.015847822070560735,{}
2025-10-21 16:50:09.224399+00:00,funnel,checkout_to_purchase,0.014089004977176082,{}
2025-10-21 16:51:09.224399+00:00,funnel,checkout_to_purchase,0.017942192095220078,{}
2025-10-21 16:52:09.224399+00:00,funnel,checkout_to_purchase,0.01566575946140732,{}
2025-10-21 16:53:09.224399+00:00,funnel,checkout_to_purchase,0.015518051223808357,{}
2025-10-21 16:54:09.224399+00:00,funnel,checkout_to_purchase,0.016437314546678284,{}
2025-10-21 16:55:09.224399+00:00,funnel,checkout_to_purchase,0.013183069205177794,{}
2025-10-21 16:56:09.224399+00:00,funnel,checkout_to_purchase,0.014982269357006793,{}
2025-10-21 16:57:09.224399+00:00,funnel,checkout_to_purchase,0.017668673017253844,{}
2025-10-21 16:58:09.224399+00:00,funnel,checkout_to_purchase,0.014678884735923896,{}
2025-10-21 16:59:09.224399+00:00,funnel,checkout_to_purchase,0.017404007826970293,{}
2025-10-21 17:00:09.224399+00:00,funnel,checkout_to_purchase,0.017885922212740567,{}
2025-10-21 17:01:09.224399+00:00,funnel,checkout_to_purchase,0.01275508747814536,{}
2025-10-21 17:02:09.224399+00:00,funnel,checkout_to_purchase,0.013287842494625763,{}
2025-10-21 17:03:09.224399+00:00,funnel,checkout_to_purchase,0.013693598535538875,{}
2025-10-21 17:04:09.224399+00:00,funnel,checkout_to_purchase,0.01879458952502635,{}
2025-10-21 17:05:09.224399+00:00,funnel,checkout_to_purchase,0.015004942574718771,{}
2025-10-21 17:06:09.224399+00:00,funnel,checkout_to_purchase,0.015629213219204036,{}
2025-10-21 17:07:09.224399+00:00,funnel,checkout_to_purchase,0.01399151819963063,{}
2025-10-21 17:08:09.224399+00:00,funnel,checkout_to_purchase,0.015269672294630336,{}
2025-10-21 17:09:09.224399+00:00,funnel,checkout_to_purchase,0.01688925816370884,{}
2025-10-21 17:10:09.224399+00:00,funnel,checkout_to_purchase,0.01401863930437605,{}
2025-10-21 17:11:09.224399+00:00,funnel,checkout_to_purchase,0.015820115538291157,{}
2025-10-21 17:12:09.224399+00:00,funnel,checkout_to_purchase,0.012902658013463311,{}
2025-10-21 17:13:09.224399+00:00,funnel,checkout_to_purchase,0.013985971877447899,{}
2025-10-21 17:14:09.224399+00:00,funnel,checkout_to_purchase,0.018795440379328194,{}
2025-10-21 17:15:09.224399+00:00,funnel,checkout_to_purchase,0.014028705332603803,{}
2025-10-21 17:16:09.224399+00:00,funnel,checkout_to_purchase,0.016694460080274247,{}
2025-10-21 17:17:09.224399+00:00,funnel,checkout_to_purchase,0.015807133531330744,{}
2025-10-21 17:18:09.224399+00:00,funnel,checkout_to_purchase,0.01531450317583364,{}
2025-10-21 17:19:09.224399+00:00,funnel,checkout_to_purchase,0.014362906063364073,{}
2025-10-21 17:20:09.224399+00:00,funnel,checkout_to_purchase,0.0156281683378329,{}
2025-10-21 17:21:09.224399+00:00,funnel,checkout_to_purchase,0.015141745467478427,{}
2025-10-21 17:22:09.224399+00:00,funnel,checkout_to_purchase,0.013520661592910379,{}
2025-10-21 17:23:09.224399+00:00,funnel,checkout_to_purchase,0.01081163618062627,{}
2025-10-21 17:24:09.224399+00:00,funnel,checkout_to_purchase,0.017398732204692853,{}
2025-10-21 17:25:09.224399+00:00,funnel,checkout_to_purchase,0.01637157157800183,{}
2025-10-21 17:26:09.224399+00:00,funnel,checkout_to_purchase,0.015932396212449317,{}
2025-10-21 17:27:09.224399+00:00,funnel,checkout_to_purchase,0.012942399848898889,{}
2025-10-21 17:28:09.224399+00:00,funnel,checkout_to_purchase,0.015407465814639337,{}
2025-10-21 17:29:09.224399+00:00,funnel,checkout_to_purchase,0.01357490406922385,{}
2025-10-21 17:30:09.224399+00:00,funnel,checkout_to_purchase,0.012325091744375682,{}
2025-10-21 17:31:09.224399+00:00,funnel,checkout_to_purchase,0.012287672365489909,{}
2025-10-21 17:32:09.224399+00:00,funnel,checkout_to_purchase,0.015521907320020758,{}
2025-10-21 17:33:09.224399+00:00,funnel,checkout_to_purchase,0.01710084330694129,{}
2025-10-21 17:34:09.224399+00:00,funnel,checkout_to_purchase,0.016828485563873983,{}
2025-10-21 17:35:09.224399+00:00,funnel,checkout_to_purchase,0.0138591511182689,{}
2025-10-21 17:36:09.224399+00:00,funnel,checkout_to_purchase,0.014519959794918194,{}
2025-10-21 17:37:09.224399+00:00,funnel,checkout_to_purchase,0.014120115053302157,{}
2025-10-21 17:38:09.224399+00:00,funnel,checkout_to_purchase,0.015237009934087418,{}
2025-10-21 17:39:09.224399+00:00,funnel,checkout_to_purchase,0.013815689763052601,{}
2025-10-21 17:40:09.224399+00:00,funnel,checkout_to_purchase,0.017631426459642066,{}
2025-10-21 17:41:09.224399+00:00,funnel,checkout_to_purchase,0.016439030614079368,{}
2025-10-21 17:42:09.224399+00:00,funnel,checkout_to_purchase,0.015417650651977546,{}
2025-10-21 17:43:09.224399+00:00,funnel,checkout_to_purchase,0.012964880873084,{}
2025-10-21 17:44:09.224399+00:00,funnel,checkout_to_purchase,0.018467633342604303,{}
2025-10-21 17:45:09.224399+00:00,funnel,checkout_to_purchase,0.014512943689225686,{}
2025-10-21 17:46:09.224399+00:00,funnel,checkout_to_purchase,0.014947222181989973,{}
2025-10-21 17:47:09.224399+00:00,funnel,checkout_to_purchase,0.017545953138332463,{}
2025-10-21 17:48:09.224399+00:00,funnel,checkout_to_purchase,0.01666454241145863,{}
2025-10-21 17:49:09.224399+00:00,funnel,checkout_to_purchase,0.016973802253173527,{}
2025-10-21 17:50:09.224399+00:00,funnel,checkout_to_purchase,0.01906968930268685,{}
2025-10-21 17:51:09.224399+00:00,funnel,checkout_to_purchase,0.019100119556332226,{}
2025-10-21 17:52:09.224399+00:00,funnel,checkout_to_purchase,0.014089465708769452,{}
2025-10-21 17:53:09.224399+00:00,funnel,checkout_to_purchase,0.015037413374366945,{}
2025-10-21 17:54:09.224399+00:00,funnel,checkout_to_purchase,0.013378813938014657,{}
2025-10-21 17:55:09.224399+00:00,funnel,checkout_to_purchase,0.01697594679013504,{}
2025-10-21 17:56:09.224399+00:00,funnel,checkout_to_purchase,0.014609538016451448,{}
2025-10-21 17:57:09.224399+00:00,funnel,checkout_to_purchase,0.015290023937882384,{}
2025-10-21 17:58:09.224399+00:00,funnel,checkout_to_purchase,0.011542996136458764,{}
2025-10-21 17:59:09.224399+00:00,funnel,checkout_to_purchase,0.01559358629601558,{}
2025-10-21 18:00:09.224399+00:00,funnel,checkout_to_purchase,0.016308001795124934,{}
